dataset_name,before_fix_global_accuracy,new_global_accuracy,user_input_size,repair_time,min_non_abstain_thresh,random_state,confirm_prev_rate,complain_fix_rate,global_accuracy_on_valid_data,new_global_accuracy_on_valid,valid_global_data_size,new_valid_global_data_size,runtimes,optimal_objective_value,avg_tree_depth,tree_cnt_after_fix,avg_tree_size,runtime_total,lf_acc_thresh,instance_acc_thresh
tweets,0.5440920181247821,0.6017776228651098,20,0.8700854778289795,0.5,9,1.0,0.7,0.5930851063829787,0.6017776228651098,10528,11476,"{'snorkel_first_run': 3.9662275314331055, 'snorkel_run_after_fix': 10.963024854660034, 'solver_runtime': 1.0007307529449463, 'repair_time': 0.8700854778289795}",112.0,9.25,16,20.25,16.800068616867065,0.3,0.7
tweets,0.5440920181247821,0.6284419658417567,20,0.8555138111114502,0.7,9,0.9,0.9,0.5930851063829787,0.6284419658417567,10528,11476,"{'snorkel_first_run': 4.314110517501831, 'snorkel_run_after_fix': 12.29185438156128, 'solver_runtime': 0.8566591739654541, 'repair_time': 0.8555138111114502}",192.0,10.1875,16,22.25,18.318137884140015,0.3,0.7
tweets,0.5440920181247821,0.5379051934471941,20,0.5384712219238281,0.3,9,0.5,0.1,0.5930851063829787,0.5379051934471941,10528,11476,"{'snorkel_first_run': 3.9456448554992676, 'snorkel_run_after_fix': 7.653645038604736, 'solver_runtime': 1.215791940689087, 'repair_time': 0.5384712219238281}",55.0,5.75,16,12.0,13.353553056716919,0.5,0.3
tweets,0.5440920181247821,0.4953816660857442,20,0.9707674980163574,0.5,9,0.8,0.8,0.5930851063829787,0.4953816660857442,10528,11476,"{'snorkel_first_run': 4.244570732116699, 'snorkel_run_after_fix': 11.925542116165161, 'solver_runtime': 1.042738437652588, 'repair_time': 0.9707674980163574}",112.0,9.8125,16,20.375,18.183618783950806,0.5,0.3
tweets,0.5440920181247821,0.47455559428372257,20,1.0640010833740234,0.7,9,0.1,0.7,0.5930851063829787,0.47455559428372257,10528,11476,"{'snorkel_first_run': 4.38848352432251, 'snorkel_run_after_fix': 13.77519702911377, 'solver_runtime': 1.103586196899414, 'repair_time': 1.0640010833740234}",192.0,10.3125,16,23.625,20.331267833709717,0.5,0.3
tweets,0.5440920181247821,0.48875914952945276,20,0.6522970199584961,0.3,9,0.9,0.7,0.5930851063829787,0.48875914952945276,10528,11476,"{'snorkel_first_run': 3.990036964416504, 'snorkel_run_after_fix': 8.59509015083313, 'solver_runtime': 1.0346033573150635, 'repair_time': 0.6522970199584961}",55.0,6.625,16,13.875,14.272027492523193,0.5,0.5
tweets,0.5440920181247821,0.6551934471941443,20,0.8681223392486572,0.5,9,0.9,0.7,0.5930851063829787,0.6551934471941443,10528,11476,"{'snorkel_first_run': 4.982345104217529, 'snorkel_run_after_fix': 11.52114987373352, 'solver_runtime': 1.0163116455078125, 'repair_time': 0.8681223392486572}",112.0,8.9375,16,20.5,18.38792896270752,0.5,0.5
tweets,0.5440920181247821,0.5653537818055071,20,0.9727559089660645,0.7,9,0.7,0.8,0.5930851063829787,0.5653537818055071,10528,11476,"{'snorkel_first_run': 4.201772212982178, 'snorkel_run_after_fix': 12.929475545883179, 'solver_runtime': 0.9554922580718994, 'repair_time': 0.9727559089660645}",192.0,9.625,16,23.375,19.05949592590332,0.5,0.5
tweets,0.5440920181247821,0.5819972115719763,20,0.6305725574493408,0.3,9,0.9,0.1,0.5930851063829787,0.6163144781766171,10528,10837,"{'snorkel_first_run': 5.362267732620239, 'snorkel_run_after_fix': 12.11199688911438, 'solver_runtime': 1.3976099491119385, 'repair_time': 0.6305725574493408}",56.0,6.875,16,14.75,19.5024471282959,0.5,0.7
tweets,0.5440920181247821,0.5926280934123388,20,0.9093167781829834,0.5,9,0.6,0.2,0.5930851063829787,0.5926280934123388,10528,11476,"{'snorkel_first_run': 4.27411675453186, 'snorkel_run_after_fix': 11.604520797729492, 'solver_runtime': 1.2762281894683838, 'repair_time': 0.9093167781829834}",112.0,9.625,16,21.375,18.06418251991272,0.5,0.7
tweets,0.5440920181247821,0.6236493551760195,20,0.8954167366027832,0.7,9,0.9,0.9,0.5930851063829787,0.6236493551760195,10528,11476,"{'snorkel_first_run': 4.34625506401062, 'snorkel_run_after_fix': 17.757761478424072, 'solver_runtime': 0.9589965343475342, 'repair_time': 0.8954167366027832}",192.0,10.1875,16,23.25,23.95842981338501,0.5,0.7
tweets,0.5440920181247821,0.6341930986406413,20,0.4624817371368408,0.3,9,1.0,0.1,0.5930851063829787,0.6341930986406413,10528,11476,"{'snorkel_first_run': 4.018945217132568, 'snorkel_run_after_fix': 8.660579919815063, 'solver_runtime': 1.4030616283416748, 'repair_time': 0.4624817371368408}",55.0,5.625,16,11.25,14.545068502426147,0.7,0.3
tweets,0.5440920181247821,0.551934471941443,20,0.7805972099304199,0.5,9,0.9,0.9,0.5930851063829787,0.551934471941443,10528,11476,"{'snorkel_first_run': 4.028085947036743, 'snorkel_run_after_fix': 10.79773497581482, 'solver_runtime': 1.3511745929718018, 'repair_time': 0.7805972099304199}",112.0,8.125,16,18.0,16.957592725753784,0.7,0.3
tweets,0.5440920181247821,0.5664865806901359,20,0.7022945880889893,0.3,10,0.9,0.0,0.5930851063829787,0.5871037659170957,10528,11073,"{'snorkel_first_run': 5.929621696472168, 'snorkel_run_after_fix': 11.245715618133545, 'solver_runtime': 1.097543478012085, 'repair_time': 0.7022945880889893}",61.0,5.5625,16,11.25,18.975175380706787,0.3,0.3
tweets,0.5440920181247821,0.713663297316138,20,1.1684963703155518,0.5,10,0.9,0.4,0.5930851063829787,0.7319034852546917,10528,11190,"{'snorkel_first_run': 4.604345798492432, 'snorkel_run_after_fix': 11.577188491821289, 'solver_runtime': 1.0211660861968994, 'repair_time': 1.1684963703155518}",121.0,8.125,16,16.75,18.371196746826172,0.3,0.3
tweets,0.5440920181247821,0.5752875566399442,20,1.2327086925506592,0.7,10,0.8,0.8,0.5930851063829787,0.5752875566399442,10528,11476,"{'snorkel_first_run': 5.7589192390441895, 'snorkel_run_after_fix': 17.028814554214478, 'solver_runtime': 1.3130078315734863, 'repair_time': 1.2327086925506592}",201.0,9.5625,16,20.375,25.333450317382812,0.3,0.3
tweets,0.5440920181247821,0.5664865806901359,20,0.6981427669525146,0.3,10,0.9,0.0,0.5930851063829787,0.5871037659170957,10528,11073,"{'snorkel_first_run': 4.279032230377197, 'snorkel_run_after_fix': 8.034557819366455, 'solver_runtime': 1.044327974319458, 'repair_time': 0.6981427669525146}",61.0,5.5625,16,11.25,14.056060791015625,0.3,0.3
tweets,0.5440920181247821,0.713663297316138,20,1.1546828746795654,0.5,10,0.9,0.4,0.5930851063829787,0.7319034852546917,10528,11190,"{'snorkel_first_run': 4.0575971603393555, 'snorkel_run_after_fix': 11.252274513244629, 'solver_runtime': 1.0194509029388428, 'repair_time': 1.1546828746795654}",121.0,8.125,16,16.75,17.484005451202393,0.3,0.3
tweets,0.5440920181247821,0.5752875566399442,20,1.221038579940796,0.7,10,0.8,0.8,0.5930851063829787,0.5752875566399442,10528,11476,"{'snorkel_first_run': 5.965529918670654, 'snorkel_run_after_fix': 16.810829877853394, 'solver_runtime': 1.3085801601409912, 'repair_time': 1.221038579940796}",201.0,9.5625,16,20.375,25.305978536605835,0.3,0.3
tweets,0.5440920181247821,0.5162077378877657,20,0.9762778282165527,0.3,10,0.6,0.1,0.5930851063829787,0.532302992182586,10528,11129,"{'snorkel_first_run': 3.9819700717926025, 'snorkel_run_after_fix': 8.049495935440063, 'solver_runtime': 1.100621223449707, 'repair_time': 0.9762778282165527}",63.0,5.375,16,11.25,14.108365058898926,0.3,0.5
tweets,0.5440920181247821,0.567532241199024,20,1.0709245204925537,0.5,10,0.8,0.2,0.5930851063829787,0.5847023969835712,10528,11139,"{'snorkel_first_run': 3.9705145359039307, 'snorkel_run_after_fix': 10.628899574279785, 'solver_runtime': 0.8219070434570312, 'repair_time': 1.0709245204925537}",121.0,7.8125,16,16.625,16.4922456741333,0.3,0.5
tweets,0.5440920181247821,0.6723597072150576,20,1.0358412265777588,0.7,10,0.9,0.4,0.5930851063829787,0.6723597072150576,10528,11476,"{'snorkel_first_run': 4.039134979248047, 'snorkel_run_after_fix': 11.38719367980957, 'solver_runtime': 0.8151736259460449, 'repair_time': 1.0358412265777588}",201.0,8.875,16,20.375,17.27734351158142,0.3,0.5
tweets,0.5440920181247821,0.5576856047403277,20,0.7156174182891846,0.3,10,0.9,0.1,0.5930851063829787,0.590296993174691,10528,10842,"{'snorkel_first_run': 4.503548622131348, 'snorkel_run_after_fix': 8.202855825424194, 'solver_runtime': 1.5762526988983154, 'repair_time': 0.7156174182891846}",65.0,5.5625,16,11.5,14.998274564743042,0.3,0.7
tweets,0.5440920181247821,0.588009759498083,20,1.1764938831329346,0.5,10,0.8,0.5,0.5930851063829787,0.6008904719501336,10528,11230,"{'snorkel_first_run': 4.509439945220947, 'snorkel_run_after_fix': 10.890439748764038, 'solver_runtime': 1.1152844429016113, 'repair_time': 1.1764938831329346}",123.0,8.375,16,18.0,17.69165802001953,0.3,0.7
tweets,0.5440920181247821,0.6572847682119205,20,1.0241734981536865,0.7,10,1.0,1.0,0.5930851063829787,0.6572847682119205,10528,11476,"{'snorkel_first_run': 4.035266160964966, 'snorkel_run_after_fix': 11.82520866394043, 'solver_runtime': 0.9591488838195801, 'repair_time': 1.0241734981536865}",201.0,8.4375,16,18.75,17.843797206878662,0.3,0.7
tweets,0.5440920181247821,0.5477518299058906,20,0.7627880573272705,0.3,10,0.8,0.1,0.5930851063829787,0.5806392019213006,10528,10826,"{'snorkel_first_run': 4.022827386856079, 'snorkel_run_after_fix': 11.663893461227417, 'solver_runtime': 1.1185314655303955, 'repair_time': 0.7627880573272705}",61.0,5.625,16,11.25,17.568040370941162,0.5,0.3
tweets,0.5440920181247821,0.5996863018473335,20,1.1117918491363525,0.5,10,0.9,0.7,0.5930851063829787,0.6188292419746426,10528,11121,"{'snorkel_first_run': 5.484675168991089, 'snorkel_run_after_fix': 16.540950298309326, 'solver_runtime': 0.9544613361358643, 'repair_time': 1.1117918491363525}",121.0,8.375,16,17.625,24.091878652572632,0.5,0.3
tweets,0.5440920181247821,0.5245730219588707,20,1.2162821292877197,0.7,10,0.8,0.6,0.5930851063829787,0.5245730219588707,10528,11476,"{'snorkel_first_run': 4.308404922485352, 'snorkel_run_after_fix': 12.164027690887451, 'solver_runtime': 1.1178815364837646, 'repair_time': 1.2162821292877197}",201.0,9.5,16,21.125,18.806596279144287,0.5,0.3
tweets,0.5440920181247821,0.5142035552457302,20,0.6649165153503418,0.3,10,0.5,1.0,0.5930851063829787,0.5348984771573604,10528,11032,"{'snorkel_first_run': 4.24346923828125, 'snorkel_run_after_fix': 7.964278697967529, 'solver_runtime': 1.1680269241333008, 'repair_time': 0.6649165153503418}",63.0,5.5,16,11.25,14.040691375732422,0.5,0.5
tweets,0.5440920181247821,0.5046183339142558,20,0.9824051856994629,0.5,10,0.5,0.3,0.5930851063829787,0.5046183339142558,10528,11476,"{'snorkel_first_run': 4.188267230987549, 'snorkel_run_after_fix': 10.51443362236023, 'solver_runtime': 1.217264175415039, 'repair_time': 0.9824051856994629}",121.0,7.6875,16,16.25,16.90237021446228,0.5,0.5
tweets,0.5440920181247821,0.6084001394214011,20,1.145352840423584,0.7,10,0.9,0.7,0.5930851063829787,0.6084001394214011,10528,11476,"{'snorkel_first_run': 5.4756019115448, 'snorkel_run_after_fix': 13.610148429870605, 'solver_runtime': 1.104513168334961, 'repair_time': 1.145352840423584}",201.0,9.625,16,21.5,21.33561635017395,0.5,0.5
tweets,0.5440920181247821,0.6658243290345068,20,1.0423474311828613,0.3,10,0.9,0.9,0.5930851063829787,0.6994050343249428,10528,10925,"{'snorkel_first_run': 3.9550650119781494, 'snorkel_run_after_fix': 11.584920644760132, 'solver_runtime': 3.0099635124206543, 'repair_time': 1.0423474311828613}",65.0,5.6875,16,11.75,19.592296600341797,0.5,0.7
tweets,0.5440920181247821,0.7073893342628094,20,1.096163034439087,0.5,10,1.0,1.0,0.5930851063829787,0.72249911000356,10528,11236,"{'snorkel_first_run': 4.019742488861084, 'snorkel_run_after_fix': 11.662161111831665, 'solver_runtime': 1.036463975906372, 'repair_time': 1.096163034439087}",123.0,8.1875,16,18.0,17.814530611038208,0.5,0.7
tweets,0.5440920181247821,0.6287905193447194,20,1.1168951988220215,0.7,10,0.9,0.4,0.5930851063829787,0.6287905193447194,10528,11476,"{'snorkel_first_run': 4.212596654891968, 'snorkel_run_after_fix': 11.780926704406738, 'solver_runtime': 0.9874176979064941, 'repair_time': 1.1168951988220215}",201.0,8.9375,16,19.25,18.09783625602722,0.5,0.7
tweets,0.5440920181247821,0.5377309166957128,20,0.8384132385253906,0.3,10,0.9,0.8,0.5930851063829787,0.5377309166957128,10528,11476,"{'snorkel_first_run': 4.006875514984131, 'snorkel_run_after_fix': 7.730283498764038, 'solver_runtime': 1.665541172027588, 'repair_time': 0.8384132385253906}",61.0,5.0625,16,10.125,14.241113424301147,0.7,0.3
tweets,0.5440920181247821,0.6222551411641687,20,0.9772739410400391,0.5,10,0.9,0.7,0.5930851063829787,0.6222551411641687,10528,11476,"{'snorkel_first_run': 4.174321413040161, 'snorkel_run_after_fix': 10.072112798690796, 'solver_runtime': 1.331789255142212, 'repair_time': 0.9772739410400391}",121.0,7.0625,16,15.0,16.555497407913208,0.7,0.3
