dataset_name,before_fix_global_accuracy,new_global_accuracy,user_input_size,repair_time,min_non_abstain_thresh,random_state,confirm_prev_rate,complain_fix_rate,global_accuracy_on_valid_data,new_global_accuracy_on_valid,valid_global_data_size,new_valid_global_data_size,runtimes,optimal_objective_value,avg_tree_depth,tree_cnt_after_fix,avg_tree_size,runtime_total,lf_acc_thresh,instance_acc_thresh
physician_professor,0.8123577355165578,0.7692378295029003,40,8.538399457931519,0.8,14,1.0,1.0,0.8293944562100568,0.7692378295029003,53357,54476,"{'snorkel_first_run': 49.4298415184021, 'snorkel_run_after_fix': 81.55486416816711, 'solver_runtime': 2.461601734161377, 'repair_time': 8.538399457931519}",411.0,6.388888888888889,18,15.444444444444445,141.9847068786621,0.7,0.8
physician_professor,0.8123577355165578,0.8418936779499229,40,7.365361928939819,0.8,15,1.0,1.0,0.8293944562100568,0.8418936779499229,53357,54476,"{'snorkel_first_run': 39.46034359931946, 'snorkel_run_after_fix': 65.570396900177, 'solver_runtime': 3.3686673641204834, 'repair_time': 7.365361928939819}",449.0,7.444444444444445,18,18.77777777777778,115.76476979255676,0.7,0.8
plots,0.5529168817759422,0.6572018585441404,40,4.698265075683594,0.8,1,0.7,0.65,0.7330595482546202,0.6572018585441404,1461,1937,"{'snorkel_first_run': 1.1849451065063477, 'snorkel_run_after_fix': 1.898334264755249, 'solver_runtime': 1.7125177383422852, 'repair_time': 4.698265075683594}",267.0,6.8,10,14.2,9.494062185287476,0.7,0.8
plots,0.5529168817759422,0.6943727413526071,40,6.9049155712127686,0.8,2,0.9,0.9,0.7330595482546202,0.6943727413526071,1461,1937,"{'snorkel_first_run': 1.463958978652954, 'snorkel_run_after_fix': 2.3497791290283203, 'solver_runtime': 1.9312245845794678, 'repair_time': 6.9049155712127686}",267.0,8.4,10,18.2,12.64987826347351,0.7,0.8
plots,0.5529168817759422,0.659783169850284,40,5.268421411514282,0.8,3,0.9,0.9,0.7330595482546202,0.659783169850284,1461,1937,"{'snorkel_first_run': 1.3713111877441406, 'snorkel_run_after_fix': 2.1868762969970703, 'solver_runtime': 1.9460382461547852, 'repair_time': 5.268421411514282}",269.0,8.4,10,19.0,10.772647142410278,0.7,0.8
plots,0.5529168817759422,0.6313887454827052,40,6.06408429145813,0.8,4,1.0,0.95,0.7330595482546202,0.6313887454827052,1461,1937,"{'snorkel_first_run': 1.3635215759277344, 'snorkel_run_after_fix': 2.574145793914795, 'solver_runtime': 1.8499855995178223, 'repair_time': 6.06408429145813}",269.0,10.5,10,24.2,11.85173726081848,0.7,0.8
plots,0.5529168817759422,0.6587506453278266,40,6.681161165237427,0.8,5,1.0,0.95,0.7330595482546202,0.6587506453278266,1461,1937,"{'snorkel_first_run': 1.4221620559692383, 'snorkel_run_after_fix': 2.995753288269043, 'solver_runtime': 2.0854368209838867, 'repair_time': 6.681161165237427}",267.0,9.2,10,21.4,13.184513330459597,0.7,0.8
plots,0.5529168817759422,0.5348477026329376,40,10.52029037475586,0.8,6,0.85,0.95,0.7330595482546202,0.5348477026329376,1461,1937,"{'snorkel_first_run': 112.52368998527527, 'snorkel_run_after_fix': 113.08149242401123, 'solver_runtime': 2.727116107940674, 'repair_time': 10.52029037475586}",263.0,9.1,10,23.6,238.85258889198303,0.7,0.8
plots,0.5529168817759422,0.6773360867320599,40,10.89057469367981,0.8,7,0.85,0.75,0.7330595482546202,0.6773360867320599,1461,1937,"{'snorkel_first_run': 118.25957727432251, 'snorkel_run_after_fix': 119.77254343032837, 'solver_runtime': 3.895655632019043, 'repair_time': 10.89057469367981}",271.0,8.0,10,16.6,252.81835103034973,0.7,0.8
plots,0.5529168817759422,0.6670108415074858,40,7.553712368011475,0.8,11,1.0,1.0,0.7330595482546202,0.6670108415074858,1461,1937,"{'snorkel_first_run': 1.2477343082427979, 'snorkel_run_after_fix': 2.433189868927002, 'solver_runtime': 1.726978063583374, 'repair_time': 7.553712368011475}",269.0,12.2,10,28.0,12.961614608764648,0.7,0.8
plots,0.5529168817759422,0.6370676303562209,40,7.081156015396118,0.8,12,1.0,0.95,0.7330595482546202,0.6370676303562209,1461,1937,"{'snorkel_first_run': 0.9773967266082764, 'snorkel_run_after_fix': 1.9586405754089355, 'solver_runtime': 2.297025203704834, 'repair_time': 7.081156015396118}",261.0,7.4,10,18.4,12.314218521118164,0.7,0.8
