tid,attr_name,rules_left,portion_left
246,hours-per-week,60,0.38461538461538464
247,hours-per-week,60,0.38461538461538464
252,hours-per-week,60,0.38461538461538464
262,hours-per-week,60,0.38461538461538464
263,hours-per-week,60,0.38461538461538464
264,hours-per-week,60,0.38461538461538464
267,hours-per-week,60,0.38461538461538464
269,hours-per-week,60,0.38461538461538464
271,hours-per-week,60,0.38461538461538464
273,hours-per-week,60,0.38461538461538464
274,hours-per-week,60,0.38461538461538464
280,hours-per-week,60,0.38461538461538464
295,hours-per-week,60,0.38461538461538464
298,hours-per-week,60,0.38461538461538464
301,hours-per-week,60,0.38461538461538464
304,hours-per-week,60,0.38461538461538464
314,hours-per-week,60,0.38461538461538464
315,hours-per-week,60,0.38461538461538464
319,hours-per-week,60,0.38461538461538464
320,hours-per-week,60,0.38461538461538464
322,hours-per-week,60,0.38461538461538464
323,hours-per-week,60,0.38461538461538464
334,hours-per-week,60,0.38461538461538464
340,hours-per-week,60,0.38461538461538464
344,hours-per-week,60,0.38461538461538464
349,hours-per-week,60,0.38461538461538464
351,hours-per-week,60,0.38461538461538464
352,hours-per-week,60,0.38461538461538464
367,hours-per-week,60,0.38461538461538464
374,hours-per-week,60,0.38461538461538464
377,hours-per-week,60,0.38461538461538464
385,hours-per-week,60,0.38461538461538464
389,hours-per-week,60,0.38461538461538464
392,hours-per-week,60,0.38461538461538464
395,hours-per-week,60,0.38461538461538464
400,hours-per-week,60,0.38461538461538464
403,hours-per-week,60,0.38461538461538464
409,hours-per-week,60,0.38461538461538464
411,hours-per-week,60,0.38461538461538464
413,hours-per-week,60,0.38461538461538464
414,hours-per-week,60,0.38461538461538464
421,hours-per-week,60,0.38461538461538464
424,hours-per-week,60,0.38461538461538464
430,hours-per-week,60,0.38461538461538464
431,hours-per-week,60,0.38461538461538464
441,hours-per-week,60,0.38461538461538464
448,hours-per-week,60,0.38461538461538464
451,hours-per-week,60,0.38461538461538464
455,hours-per-week,60,0.38461538461538464
459,hours-per-week,60,0.38461538461538464
461,hours-per-week,60,0.38461538461538464
462,hours-per-week,60,0.38461538461538464
465,hours-per-week,60,0.38461538461538464
466,hours-per-week,60,0.38461538461538464
468,hours-per-week,60,0.38461538461538464
469,hours-per-week,60,0.38461538461538464
474,hours-per-week,60,0.38461538461538464
476,hours-per-week,60,0.38461538461538464
481,hours-per-week,60,0.38461538461538464
482,hours-per-week,60,0.38461538461538464
487,hours-per-week,60,0.38461538461538464
490,hours-per-week,60,0.38461538461538464
493,hours-per-week,60,0.38461538461538464
496,hours-per-week,60,0.38461538461538464
25,marital-status,68,0.4358974358974359
53,marital-status,68,0.4358974358974359
64,marital-status,68,0.4358974358974359
68,marital-status,68,0.4358974358974359
70,marital-status,68,0.4358974358974359
103,marital-status,68,0.4358974358974359
105,marital-status,68,0.4358974358974359
116,marital-status,68,0.4358974358974359
153,marital-status,68,0.4358974358974359
172,marital-status,68,0.4358974358974359
183,marital-status,68,0.4358974358974359
190,marital-status,68,0.4358974358974359
195,marital-status,68,0.4358974358974359
223,marital-status,68,0.4358974358974359
242,marital-status,68,0.4358974358974359
249,marital-status,68,0.4358974358974359
251,marital-status,68,0.4358974358974359
262,marital-status,68,0.4358974358974359
285,marital-status,68,0.4358974358974359
297,marital-status,68,0.4358974358974359
333,marital-status,68,0.4358974358974359
382,marital-status,68,0.4358974358974359
402,marital-status,68,0.4358974358974359
409,marital-status,68,0.4358974358974359
422,marital-status,68,0.4358974358974359
428,marital-status,68,0.4358974358974359
444,marital-status,68,0.4358974358974359
450,marital-status,68,0.4358974358974359
459,marital-status,68,0.4358974358974359
0,native-country,52,0.3333333333333333
11,native-country,52,0.3333333333333333
17,native-country,52,0.3333333333333333
54,native-country,52,0.3333333333333333
66,native-country,52,0.3333333333333333
75,native-country,52,0.3333333333333333
91,native-country,52,0.3333333333333333
101,native-country,52,0.3333333333333333
105,native-country,52,0.3333333333333333
131,native-country,52,0.3333333333333333
136,native-country,52,0.3333333333333333
146,native-country,52,0.3333333333333333
151,native-country,52,0.3333333333333333
156,native-country,52,0.3333333333333333
158,native-country,52,0.3333333333333333
170,native-country,52,0.3333333333333333
185,native-country,52,0.3333333333333333
190,native-country,52,0.3333333333333333
206,native-country,52,0.3333333333333333
211,native-country,52,0.3333333333333333
227,native-country,52,0.3333333333333333
250,native-country,52,0.3333333333333333
253,native-country,52,0.3333333333333333
268,native-country,52,0.3333333333333333
279,native-country,52,0.3333333333333333
296,native-country,52,0.3333333333333333
298,native-country,52,0.3333333333333333
310,native-country,52,0.3333333333333333
332,native-country,52,0.3333333333333333
334,native-country,52,0.3333333333333333
339,native-country,52,0.3333333333333333
342,native-country,52,0.3333333333333333
358,native-country,52,0.3333333333333333
359,native-country,52,0.3333333333333333
361,native-country,52,0.3333333333333333
372,native-country,52,0.3333333333333333
389,native-country,52,0.3333333333333333
422,native-country,52,0.3333333333333333
433,native-country,52,0.3333333333333333
443,native-country,52,0.3333333333333333
456,native-country,52,0.3333333333333333
461,native-country,52,0.3333333333333333
464,native-country,52,0.3333333333333333
468,native-country,52,0.3333333333333333
21,race,63,0.40384615384615385
37,race,63,0.40384615384615385
43,race,63,0.40384615384615385
68,race,63,0.40384615384615385
74,race,63,0.40384615384615385
94,race,63,0.40384615384615385
105,race,63,0.40384615384615385
108,race,63,0.40384615384615385
113,race,63,0.40384615384615385
114,race,63,0.40384615384615385
124,race,63,0.40384615384615385
129,race,63,0.40384615384615385
153,race,63,0.40384615384615385
169,race,63,0.40384615384615385
171,race,63,0.40384615384615385
172,race,63,0.40384615384615385
174,race,63,0.40384615384615385
175,race,63,0.40384615384615385
178,race,63,0.40384615384615385
189,race,63,0.40384615384615385
191,race,63,0.40384615384615385
196,race,63,0.40384615384615385
204,race,63,0.40384615384615385
211,race,63,0.40384615384615385
212,race,63,0.40384615384615385
213,race,63,0.40384615384615385
244,race,63,0.40384615384615385
253,race,63,0.40384615384615385
255,race,63,0.40384615384615385
259,race,63,0.40384615384615385
264,race,63,0.40384615384615385
268,race,63,0.40384615384615385
279,race,63,0.40384615384615385
281,race,63,0.40384615384615385
286,race,63,0.40384615384615385
287,race,63,0.40384615384615385
291,race,63,0.40384615384615385
303,race,63,0.40384615384615385
305,race,63,0.40384615384615385
334,race,63,0.40384615384615385
339,race,63,0.40384615384615385
347,race,63,0.40384615384615385
350,race,63,0.40384615384615385
353,race,63,0.40384615384615385
357,race,63,0.40384615384615385
372,race,63,0.40384615384615385
392,race,63,0.40384615384615385
415,race,63,0.40384615384615385
419,race,63,0.40384615384615385
422,race,63,0.40384615384615385
443,race,63,0.40384615384615385
456,race,63,0.40384615384615385
458,race,63,0.40384615384615385
461,race,63,0.40384615384615385
462,race,63,0.40384615384615385
467,race,63,0.40384615384615385
473,race,63,0.40384615384615385
487,race,63,0.40384615384615385
492,race,63,0.40384615384615385
494,race,63,0.40384615384615385
110,relationship,69,0.4423076923076923
5,workclass,50,0.32051282051282054
17,workclass,50,0.32051282051282054
19,workclass,50,0.32051282051282054
29,workclass,50,0.32051282051282054
30,workclass,50,0.32051282051282054
33,workclass,50,0.32051282051282054
40,workclass,50,0.32051282051282054
42,workclass,50,0.32051282051282054
45,workclass,50,0.32051282051282054
48,workclass,50,0.32051282051282054
49,workclass,50,0.32051282051282054
50,workclass,50,0.32051282051282054
52,workclass,50,0.32051282051282054
53,workclass,50,0.32051282051282054
55,workclass,50,0.32051282051282054
57,workclass,50,0.32051282051282054
59,workclass,50,0.32051282051282054
61,workclass,50,0.32051282051282054
67,workclass,50,0.32051282051282054
70,workclass,50,0.32051282051282054
76,workclass,50,0.32051282051282054
77,workclass,50,0.32051282051282054
79,workclass,50,0.32051282051282054
81,workclass,50,0.32051282051282054
94,workclass,50,0.32051282051282054
98,workclass,50,0.32051282051282054
102,workclass,50,0.32051282051282054
108,workclass,50,0.32051282051282054
109,workclass,50,0.32051282051282054
111,workclass,50,0.32051282051282054
112,workclass,50,0.32051282051282054
116,workclass,50,0.32051282051282054
118,workclass,50,0.32051282051282054
119,workclass,50,0.32051282051282054
122,workclass,50,0.32051282051282054
128,workclass,50,0.32051282051282054
135,workclass,50,0.32051282051282054
140,workclass,50,0.32051282051282054
141,workclass,50,0.32051282051282054
144,workclass,50,0.32051282051282054
148,workclass,50,0.32051282051282054
149,workclass,50,0.32051282051282054
151,workclass,50,0.32051282051282054
160,workclass,50,0.32051282051282054
161,workclass,50,0.32051282051282054
163,workclass,50,0.32051282051282054
170,workclass,50,0.32051282051282054
172,workclass,50,0.32051282051282054
178,workclass,50,0.32051282051282054
179,workclass,50,0.32051282051282054
184,workclass,50,0.32051282051282054
187,workclass,50,0.32051282051282054
189,workclass,50,0.32051282051282054
190,workclass,50,0.32051282051282054
192,workclass,50,0.32051282051282054
196,workclass,50,0.32051282051282054
201,workclass,50,0.32051282051282054
202,workclass,50,0.32051282051282054
206,workclass,50,0.32051282051282054
207,workclass,50,0.32051282051282054
208,workclass,50,0.32051282051282054
219,workclass,50,0.32051282051282054
227,workclass,50,0.32051282051282054
230,workclass,50,0.32051282051282054
233,workclass,50,0.32051282051282054
240,workclass,50,0.32051282051282054
247,workclass,50,0.32051282051282054
252,workclass,50,0.32051282051282054
255,workclass,50,0.32051282051282054
256,workclass,50,0.32051282051282054
257,workclass,50,0.32051282051282054
258,workclass,50,0.32051282051282054
259,workclass,50,0.32051282051282054
265,workclass,50,0.32051282051282054
266,workclass,50,0.32051282051282054
268,workclass,50,0.32051282051282054
270,workclass,50,0.32051282051282054
282,workclass,50,0.32051282051282054
286,workclass,50,0.32051282051282054
289,workclass,50,0.32051282051282054
291,workclass,50,0.32051282051282054
292,workclass,50,0.32051282051282054
295,workclass,50,0.32051282051282054
298,workclass,50,0.32051282051282054
299,workclass,50,0.32051282051282054
302,workclass,50,0.32051282051282054
303,workclass,50,0.32051282051282054
304,workclass,50,0.32051282051282054
305,workclass,50,0.32051282051282054
308,workclass,50,0.32051282051282054
309,workclass,50,0.32051282051282054
311,workclass,50,0.32051282051282054
315,workclass,50,0.32051282051282054
322,workclass,50,0.32051282051282054
331,workclass,50,0.32051282051282054
334,workclass,50,0.32051282051282054
336,workclass,50,0.32051282051282054
344,workclass,50,0.32051282051282054
348,workclass,50,0.32051282051282054
352,workclass,50,0.32051282051282054
357,workclass,50,0.32051282051282054
358,workclass,50,0.32051282051282054
362,workclass,50,0.32051282051282054
369,workclass,50,0.32051282051282054
376,workclass,50,0.32051282051282054
379,workclass,50,0.32051282051282054
382,workclass,50,0.32051282051282054
388,workclass,50,0.32051282051282054
389,workclass,50,0.32051282051282054
390,workclass,50,0.32051282051282054
400,workclass,50,0.32051282051282054
403,workclass,50,0.32051282051282054
406,workclass,50,0.32051282051282054
411,workclass,50,0.32051282051282054
413,workclass,50,0.32051282051282054
419,workclass,50,0.32051282051282054
420,workclass,50,0.32051282051282054
421,workclass,50,0.32051282051282054
422,workclass,50,0.32051282051282054
430,workclass,50,0.32051282051282054
431,workclass,50,0.32051282051282054
432,workclass,50,0.32051282051282054
433,workclass,50,0.32051282051282054
434,workclass,50,0.32051282051282054
436,workclass,50,0.32051282051282054
437,workclass,50,0.32051282051282054
438,workclass,50,0.32051282051282054
440,workclass,50,0.32051282051282054
443,workclass,50,0.32051282051282054
444,workclass,50,0.32051282051282054
449,workclass,50,0.32051282051282054
450,workclass,50,0.32051282051282054
453,workclass,50,0.32051282051282054
459,workclass,50,0.32051282051282054
460,workclass,50,0.32051282051282054
461,workclass,50,0.32051282051282054
480,workclass,50,0.32051282051282054
483,workclass,50,0.32051282051282054
486,workclass,50,0.32051282051282054
487,workclass,50,0.32051282051282054
494,workclass,50,0.32051282051282054
499,workclass,50,0.32051282051282054

